,node,neighbor,type,Unnamed: 0
4260,10.1016/j.micres.2004.06.003,Penicillium corylophilum,doi_collectionSpecie,672.0
4261,10.1021/np50086a012,Angostura paniculata (Rutaceae),doi_collectionSpecie,673.0
4262,10.1590/S0103-50532009000100029,Phomopsis sp. (Valsaceae),doi_collectionSpecie,674.0
4263,10.1016/j.cbi.2010.08.008,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,675.0
4264,10.2174/187152010794728620,Cabralea canjerana,doi_collectionSpecie,676.0
4265,10.1016/S0031-9422(98)00069-7,Cnidoscolus vitifolius (Euphorbiaceae),doi_collectionSpecie,677.0
4266,10.1590/S0100-40422002000300002,Styrax camporum (Styracaceae),doi_collectionSpecie,678.0
4267,10.1590/S0103-50532005000800026,Aspergillus fumigatus,doi_collectionSpecie,679.0
4268,10.1016/j.jpba.2012.08.028,Piper solmsianum,doi_collectionSpecie,680.0
4269,10.1021/np030530j,Piper aduncum (Piperaceae),doi_collectionSpecie,681.0
4270,10.1016/j.phytochem.2007.08.012,Peperomia blanda (Piperaceae),doi_collectionSpecie,682.0
4271,10.1016/j.phytochem.2005.06.019,Coussarea hydrangeifolia (Rubiaceae),doi_collectionSpecie,683.0
4272,10.1021/np800106x,Stemodia foliosa (Scrophulariaceae),doi_collectionSpecie,684.0
4273,10.1002/cbdv.200800342,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,685.0
4274,10.1590/S0100-40422010001000006,Xylaria sp. (Xylariaceae),doi_collectionSpecie,686.0
4275,10.1021/np4006822,Mycoleptodiscus indicus,doi_collectionSpecie,687.0
4276,10.1016/0031-9422(91)85077-D,Alibertia macrophylla (Rubiaceae),doi_collectionSpecie,688.0
4277,10.1590/S0103-50532007000700017,Alibertia sessilis (Rubiaceae),doi_collectionSpecie,689.0
4278,10.1007/s10295-012-1165-2,Tithonia diversifolia,doi_collectionSpecie,690.0
4279,10.1016/j.tiv.2008.01.003,Maytenus ilicifolia (Celastraceae),doi_collectionSpecie,691.0
4280,10.1590/S0103-50532002000100010,Raulinoa echinata (Rutaceae),doi_collectionSpecie,692.0
4281,10.1093/mutage/gep034,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,693.0
4282,10.3390/molecules190812031,Hortia superba (Rutaceae),doi_collectionSpecie,694.0
4283,10.1007/s10295-012-1165-2,Aspergillus terreus,doi_collectionSpecie,695.0
4284,10.1055/s-2002-36346,Stemodia foliosa (Scrophulariaceae),doi_collectionSpecie,696.0
4285,10.1248/cpb.56.723,Pterogyne nitens (Fabaceae),doi_collectionSpecie,697.0
4286,10.1021/jf00030a035,Anacardium occidentale (Anacardiaceae),doi_collectionSpecie,698.0
4287,10.1002/ps.478,Dimorphandra mollis,doi_collectionSpecie,699.0
4288,10.1016/S0031-9422(97)00598-0,Murraya paniculata,doi_collectionSpecie,700.0
4289,10.1590/S0103-50532005000400005,Nectandra grandiflora (Lauraceae),doi_collectionSpecie,701.0
4290,10.1080/14786410412331271979,Styrax camporum (Styracaceae),doi_collectionSpecie,702.0
4291,10.1248/bpb.31.538,Piper aduncum (Piperaceae),doi_collectionSpecie,703.0
4292,10.1016/j.phytol.2010.11.003,Xylaria sp. (Xylariaceae),doi_collectionSpecie,704.0
4293,10.1590/S0073-47212009000100009,Ricinus communis (Euphorbiaceae),doi_collectionSpecie,705.0
4294,10.1021/jf100233y,Alchornea glandulosa (Euphorbiaceae),doi_collectionSpecie,706.0
4295,10.1590/S0103-50532005000800026,Aspergillus fumigatus,doi_collectionSpecie,707.0
4296,10.1002/cbdv.200590016,Salacia campestris (Celastraceae),doi_collectionSpecie,708.0
4297,10.4067/S0717-97072009000300004,Pterogyne nitens (Fabaceae),doi_collectionSpecie,709.0
4298,10.1080/14786419.2011.647020,Humicola grisea,doi_collectionSpecie,710.0
4299,10.1590/S0100-46702007000300002,Michelia champaca (Magnoliaceae),doi_collectionSpecie,711.0
4300,10.1021/np800106x,Stemodia foliosa (Scrophulariaceae),doi_collectionSpecie,712.0
4301,10.1021/np0303963,Cassia spectabilis (Fabaceae),doi_collectionSpecie,713.0
4302,10.5935/0103-5053.19930018,Neoraputia alba (Rutaceae),doi_collectionSpecie,714.0
4303,10.1590/S0103-50532003000300007,Murraya paniculata,doi_collectionSpecie,715.0
4304,10.1016/j.jphotobiol.2013.01.006,Balfourodendron riedelianum (Rutaceae),doi_collectionSpecie,716.0
4305,10.1590/S0103-50532009000400008,Swinglea glutinosa,doi_collectionSpecie,717.0
4306,10.1016/S0031-9422(00)00477-5,Iryanthera juruensis (Myristicaceae),doi_collectionSpecie,718.0
4307,10.1021/np060254j,Erythrina mulungu (Fabaceae),doi_collectionSpecie,719.0
4308,10.1016/j.chroma.2009.02.066,Citrus sinensis (Rutaceae),doi_collectionSpecie,720.0
4309,10.1016/j.phytochem.2004.03.039,Cheiloclinium cognatum (Hippocrateaceae),doi_collectionSpecie,721.0
4310,10.1016/S0031-9422(03)00153-5,Calycophyllum spruceanum (Rubiaceae),doi_collectionSpecie,722.0
4311,10.2174/187152010794728620,Toona ciliata (Meliacee),doi_collectionSpecie,723.0
4312,10.1016/j.phytochem.2009.08.013,Khaya ivorensis,doi_collectionSpecie,724.0
4313,10.1016/S0031-9422(01)00431-9,Piper arboreum (Piperaceae),doi_collectionSpecie,725.0
4314,10.1590/S0102-695X2010005000017,Pterogyne nitens (Fabaceae),doi_collectionSpecie,726.0
4315,10.1590/S0102-695X2010000100002,Rapanea lancifolia (Myrsinaceae),doi_collectionSpecie,727.0
4316,10.1055/s-0028-1088323,Cedrela fissilis,doi_collectionSpecie,728.0
4317,10.1590/S0103-50532003000500012,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,729.0
4318,10.1021/jf063451x,Iryanthera juruensis (Myristicaceae),doi_collectionSpecie,730.0
4319,10.1107/S160053680302107X,Adiscanthus fusciflorus,doi_collectionSpecie,731.0
4320,10.1515/znc-2008-5-611,Vitex polygama (Verbenaceae),doi_collectionSpecie,732.0
4321,10.1590/S0103-50532005000800018,Pothomorphe umbellata (Piperaceae),doi_collectionSpecie,733.0
4322,10.1515/znc-2011-5-607,Carapa guianensis,doi_collectionSpecie,734.0
4323,10.1021/np50086a012,Angostura paniculata (Rutaceae),doi_collectionSpecie,735.0
4324,10.1021/np030100t,Arrabidaea samydoides (Bignoniaceae),doi_collectionSpecie,736.0
4325,10.3390/molecules15129205,Esenbeckia leiocarpa,doi_collectionSpecie,737.0
4326,10.1080/14786410600907002,Swinglea glutinosa,doi_collectionSpecie,738.0
4327,10.1590/S0100-40421998000600005,Himatanthus sucuuba (Apocynaceae),doi_collectionSpecie,739.0
4328,10.1590/S0103-50532010000500016,Spiranthera odoratissima St. odoratissima (Rutaceae),doi_collectionSpecie,740.0
4329,10.1021/np9704617,Rudgea viburnioides (Rubiaceae),doi_collectionSpecie,741.0
4330,10.1021/np500453x,Metrodorea stipularis,doi_collectionSpecie,742.0
4331,10.1590/S0103-50532005000800008,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,743.0
4332,10.1590/S0100-40422008000400005,Conchocarpus heterophyllus (Rutaceae),doi_collectionSpecie,744.0
4333,10.1021/np030530j,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie,745.0
4334,10.1016/j.biortech.2010.01.041,Piper crassinervium (Piperaceae),doi_collectionSpecie,746.0
4335,10.1002/ps.1278,Siphoneugena densiflora (Myrtaceae),doi_collectionSpecie,747.0
4336,10.1016/0031-9422(90)80024-B,Galipea bracteata (Rutaceae),doi_collectionSpecie,748.0
4337,10.1021/np1007476,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,749.0
4338,10.1016/S0031-9422(00)00248-X,Neoraputia magnifica (Rutaceae),doi_collectionSpecie,750.0
4339,10.1016/S0031-9422(98)00069-7,Cnidoscolus vitifolius (Euphorbiaceae),doi_collectionSpecie,751.0
4340,10.1248/cpb.56.407,Senna spectabilis (Fabaceae),doi_collectionSpecie,752.0
4341,10.1016/j.phytochem.2006.06.004,Phomopsis cassiae (Valsaceae),doi_collectionSpecie,753.0
4342,10.1055/s-0029-1185364,Peperomia obtusifolia (Piperaceae),doi_collectionSpecie,754.0
4343,10.1016/j.cbi.2010.08.008,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,755.0
4344,10.1080/14786410802243271,Piper crassinervium (Piperaceae),doi_collectionSpecie,756.0
4345,10.1515/znc-2009-11-1212,Penicillium sp. (Trichocomaceae),doi_collectionSpecie,757.0
4346,10.1590/S0103-50532006000300017,Carapa guianensis,doi_collectionSpecie,758.0
4347,10.1021/np070312g,Senna spectabilis (Fabaceae),doi_collectionSpecie,759.0
4348,10.1590/S0103-50532005000300018,Almeidea rubra (Rutaceae),doi_collectionSpecie,760.0
4349,10.1016/0031-9422(81)80027-1,Ottonia corcovadensis (Piperaceae),doi_collectionSpecie,761.0
4350,10.1016/S0031-9422(98)00249-0,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,762.0
4351,10.1055/s-0034-1368301,Nigrospora sphaerica,doi_collectionSpecie,763.0
4352,10.1016/j.phytochem.2007.08.012,Peperomia blanda (Piperaceae),doi_collectionSpecie,764.0
4353,10.1590/S0103-50532006000300017,Cedrela fissilis,doi_collectionSpecie,765.0
4354,10.5935/0100-4042.20140049,Vochysia thyrsoidea,doi_collectionSpecie,766.0
4355,10.1016/j.phytochem.2008.01.006,Pterogyne nitens (Fabaceae),doi_collectionSpecie,767.0
4356,10.1021/np030530j,Piper crassinervium (Piperaceae),doi_collectionSpecie,768.0
4357,10.1002/ps.1278,Vitex polygama (Verbenaceae),doi_collectionSpecie,769.0
4358,10.1590/S0102-695X2008000200010,Lantana lilacina (Verbenaceae),doi_collectionSpecie,770.0
4359,10.1021/np100840w,Casearia rupestris (Salicaeae),doi_collectionSpecie,771.0
4360,10.1016/S0031-9422(00)00226-0,Piper hispidum (Piperaceae),doi_collectionSpecie,772.0
4361,10.1016/S0031-9422(00)00226-0,Piper tuberculatum (Piperaceae),doi_collectionSpecie,773.0
4362,10.1590/s0100-40422008000700015,Chaetomium globosum,doi_collectionSpecie,774.0
4363,10.1590/S0100-40422005000600011,Xylaria sp. (Xylariaceae),doi_collectionSpecie,775.0
4364,10.1590/S0102-695X2012005000106,Fusarium oxysporum,doi_collectionSpecie,776.0
4365,10.1590/S0100-40422012000700020,"Rapanea umbellata,Myrsine cuneifolia (Myrsinaceae)",doi_collectionSpecie,777.0
4366,10.1002/hlca.200890147,Alibertia edulis (Rubiaceae),doi_collectionSpecie,778.0
4367,10.1590/S0100-40422010000900005,Trichilia claussenii (Meliaceae),doi_collectionSpecie,779.0
4368,10.1590/S0100-40422006000300016,Chrysophyllum marginatum (Sapotaceae),doi_collectionSpecie,780.0
4369,10.1016/j.phytol.2010.11.003,Penicillium sp. (Trichocomaceae),doi_collectionSpecie,781.0
4370,10.1021/np030530j,Piper hostmannianum (Piperaceae),doi_collectionSpecie,782.0
4371,10.1016/0040-4020(95)00254-6,Cassia leptophylla (Fabaceae),doi_collectionSpecie,783.0
4372,10.1590/S0100-40422005000400009,Tocoyena brasiliensis (Rubiaceae),doi_collectionSpecie,784.0
4373,10.1002/jobm.200800093,Phoma betae,doi_collectionSpecie,785.0
4374,10.1021/np049863m,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,786.0
4375,10.1590/S0100-40422008000400018,Pterogyne nitens (Fabaceae),doi_collectionSpecie,787.0
4376,10.1248/bpb.31.538,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie,788.0
4377,10.1016/j.jfca.2003.09.013,Citrus sp. (Rutaceae),doi_collectionSpecie,789.0
4378,10.1016/j.jpba.2012.08.028,Piper solmsianum,doi_collectionSpecie,790.0
4379,10.1016/S0031-9422(01)00079-6,Petiveria alliacea (Phytolaccaceae),doi_collectionSpecie,791.0
4380,10.1107/S1600536803019913,Adiscanthus fusciflorus,doi_collectionSpecie,792.0
4381,10.1016/j.bse.2006.06.007,Colletotrichum gloeosporioides (Phyllachoraceae),doi_collectionSpecie,793.0
4382,10.1016/S0031-9422(99)00132-6,Piper aduncum (Piperaceae),doi_collectionSpecie,794.0
4383,10.1021/np800612x,Pterogyne nitens (Fabaceae),doi_collectionSpecie,795.0
4384,10.5935/0103-5053.19960024,Tocoyena formosa (Rubiaceae),doi_collectionSpecie,796.0
4385,10.1590/S0103-50532005000800029,Phomopsis cassiae (Valsaceae),doi_collectionSpecie,797.0
4386,10.1155/2013/835081,Streptomyces sp.,doi_collectionSpecie,798.0
4387,10.1016/S0031-9422(01)00431-9,Piper tuberculatum (Piperaceae),doi_collectionSpecie,799.0
4388,10.1515/znc-2002-5-602,Amorpha fruticosa,doi_collectionSpecie,800.0
4389,10.1023/A:1025694720727,"Raulinoa echinata (Rutaceae), Swietenia macrophylla (Meliaceae)",doi_collectionSpecie,801.0
4390,10.1590/S0102-695X2009000100002,"Cedrela fruticosa (Meliaceae), Neoraputia magnifica (Rutaceae), Neoraputia alba (Rutaceae)",doi_collectionSpecie,802.0
4391,10.1016/j.jchromb.2012.07.013,Zingiber officinale,doi_collectionSpecie,803.0
4392,10.1016/S0031-9422(00)00323-X,Picramnia teapensis,doi_collectionSpecie,804.0
4393,10.1590/S0100-40422009000600037,Trichilia elegans (Meliaceae),doi_collectionSpecie,805.0
4394,10.1590/S0100-40422004000200005,Cinnamomum australe (Lauraceae),doi_collectionSpecie,806.0
4395,10.1021/np900644x,Senna multijuga (Fabaceae),doi_collectionSpecie,807.0
4396,10.2174/187152010794728620,Cedrela odorata (Meliaceae),doi_collectionSpecie,808.0
4397,10.1023/B:JOEC.0000042400.14451.08,Eucalyptus maculata,doi_collectionSpecie,809.0
4398,10.1016/j.phytochem.2005.06.019,Coussarea hydrangeifolia (Rubiaceae),doi_collectionSpecie,810.0
4399,10.1590/S0103-50532005000400031,Pilocarpus riedelianus,doi_collectionSpecie,811.0
4400,10.1016/S0031-9422(97)00598-0,Murraya paniculata,doi_collectionSpecie,812.0
4401,10.1590/S0102-695X2010000100002,Rapanea lancifolia (Myrsinaceae),doi_collectionSpecie,813.0
4402,10.1590/S0103-50532006000300017,Carapa guianensis,doi_collectionSpecie,814.0
4403,10.1002/jobm.200800093,Nigrospora sphaerica,doi_collectionSpecie,815.0
4404,10.1590/S0100-40422010000900005,Trichilia claussenii (Meliaceae),doi_collectionSpecie,816.0
4405,10.1515/znc-2011-5-607,Carapa guianensis,doi_collectionSpecie,817.0
4406,10.1002/ps.1278,Siphoneugena densiflora (Myrtaceae),doi_collectionSpecie,818.0
4407,10.1021/np030530j,Piper aduncum (Piperaceae),doi_collectionSpecie,819.0
4408,10.1590/S0100-40422012000700020,"Rapanea umbellata,Myrsine cuneifolia (Myrsinaceae)",doi_collectionSpecie,820.0
4409,10.1016/S0031-9422(97)00238-0,Tocoyena formosa (Rubiaceae),doi_collectionSpecie,821.0
4410,10.1016/j.chroma.2009.02.009,Hortia oreadica,doi_collectionSpecie,822.0
4411,10.1590/S0100-40422005000600011,Xylaria sp. (Xylariaceae),doi_collectionSpecie,823.0
4412,10.1016/S0031-9422(01)00079-6,Petiveria alliacea (Phytolaccaceae),doi_collectionSpecie,824.0
4413,10.1093/mutage/gep034,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,825.0
4414,10.1016/S0031-9422(00)00225-9,Styrax ferrugineus (Styracaceae),doi_collectionSpecie,826.0
4415,10.1590/S0103-50532005000800008,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,827.0
4416,10.1590/s0100-40422008000700015,Chaetomium globosum,doi_collectionSpecie,828.0
4417,10.1590/S0100-40422004000200005,Cinnamomum australe (Lauraceae),doi_collectionSpecie,829.0
4418,10.1016/j.phytochem.2006.06.004,Phomopsis cassiae (Valsaceae),doi_collectionSpecie,830.0
4419,10.2174/187152010794728620,Toona ciliata (Meliacee),doi_collectionSpecie,831.0
4420,10.1248/bpb.31.538,Piper aduncum (Piperaceae),doi_collectionSpecie,832.0
4421,10.1515/znb-2005-0715,Pilocarpus grandiflorus,doi_collectionSpecie,833.0
4422,10.1021/np100840w,Casearia rupestris (Salicaeae),doi_collectionSpecie,834.0
4423,10.1016/j.phytochem.2005.06.019,Coussarea hydrangeifolia (Rubiaceae),doi_collectionSpecie,835.0
4424,10.1248/cpb.56.407,Senna spectabilis (Fabaceae),doi_collectionSpecie,836.0
4425,10.1590/S0102-695X2009000100002,"Cedrela fruticosa (Meliaceae), Neoraputia magnifica (Rutaceae), Neoraputia alba (Rutaceae)",doi_collectionSpecie,837.0
4426,10.1590/S0100-40421998000600005,Himatanthus sucuuba (Apocynaceae),doi_collectionSpecie,838.0
4427,10.1080/14786410802243271,Piper crassinervium (Piperaceae),doi_collectionSpecie,839.0
4428,10.1016/S0031-9422(99)00132-6,Piper aduncum (Piperaceae),doi_collectionSpecie,840.0
4429,10.1590/S0102-695X2010005000017,Pterogyne nitens (Fabaceae),doi_collectionSpecie,841.0
4430,10.1107/S160053680302107X,Adiscanthus fusciflorus,doi_collectionSpecie,842.0
4431,10.4067/S0717-97072009000300004,Pterogyne nitens (Fabaceae),doi_collectionSpecie,843.0
4432,10.1016/j.phytochem.2008.01.006,Pterogyne nitens (Fabaceae),doi_collectionSpecie,844.0
4433,10.1080/14786410412331271979,Styrax camporum (Styracaceae),doi_collectionSpecie,845.0
4434,10.1016/j.cbi.2010.08.008,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,846.0
4435,10.1016/0040-4020(95)00254-6,Cassia leptophylla (Fabaceae),doi_collectionSpecie,847.0
4436,10.1055/s-2002-36346,Stemodia foliosa (Scrophulariaceae),doi_collectionSpecie,848.0
4437,10.1021/np500453x,Metrodorea stipularis,doi_collectionSpecie,849.0
4438,10.1021/np0103970,Raulinoa echinata (Rutaceae),doi_collectionSpecie,850.0
4439,10.1248/cpb.56.723,Pterogyne nitens (Fabaceae),doi_collectionSpecie,851.0
4440,10.1590/S0103-50532005000400005,Nectandra grandiflora (Lauraceae),doi_collectionSpecie,852.0
4441,10.1590/S0103-50532005000800026,Aspergillus fumigatus,doi_collectionSpecie,853.0
4442,10.1515/znc-2008-5-611,Vitex polygama (Verbenaceae),doi_collectionSpecie,854.0
4443,10.1590/S0073-47212009000100009,Ricinus communis (Euphorbiaceae),doi_collectionSpecie,855.0
4444,10.1016/j.biortech.2010.01.041,Piper crassinervium (Piperaceae),doi_collectionSpecie,856.0
4445,10.1590/S1519-566X2008000600013,Trichilia pallida,doi_collectionSpecie,857.0
4446,10.1021/cc100076k,Vitex polygama (Verbenaceae),doi_collectionSpecie,858.0
4447,10.1590/S0100-40422006000300016,Chrysophyllum marginatum (Sapotaceae),doi_collectionSpecie,859.0
4448,10.1021/np049863m,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,860.0
4449,10.1016/j.phytol.2010.11.003,Penicillium sp. (Trichocomaceae),doi_collectionSpecie,861.0
4450,10.1016/j.phytol.2010.11.003,Xylaria sp. (Xylariaceae),doi_collectionSpecie,862.0
4451,10.1590/S0103-50532005000800018,Pothomorphe umbellata (Piperaceae),doi_collectionSpecie,863.0
4452,10.1016/S0031-9422(00)00477-5,Iryanthera juruensis (Myristicaceae),doi_collectionSpecie,864.0
4453,10.1016/j.micres.2004.06.003,Penicillium corylophilum,doi_collectionSpecie,865.0
4454,10.1021/jf100233y,Alchornea glandulosa (Euphorbiaceae),doi_collectionSpecie,866.0
4455,10.1007/s10295-012-1165-2,Tithonia diversifolia,doi_collectionSpecie,867.0
4456,10.1007/s10295-012-1165-2,Aspergillus terreus,doi_collectionSpecie,868.0
4457,10.1021/np060254j,Erythrina mulungu (Fabaceae),doi_collectionSpecie,869.0
4458,10.1016/S0031-9422(00)00226-0,Piper tuberculatum (Piperaceae),doi_collectionSpecie,870.0
4459,10.1016/S0031-9422(00)00226-0,Piper hispidum (Piperaceae),doi_collectionSpecie,871.0
4460,10.1155/2013/835081,Streptomyces sp.,doi_collectionSpecie,872.0
4461,10.1016/S0031-9422(00)00248-X,Neoraputia magnifica (Rutaceae),doi_collectionSpecie,873.0
4462,10.1080/14786419.2011.647020,Humicola grisea,doi_collectionSpecie,874.0
4463,10.1016/j.phytochem.2004.03.039,Cheiloclinium cognatum (Hippocrateaceae),doi_collectionSpecie,875.0
4464,10.1016/j.phytochem.2006.09.005,Periconia atropurpurea (Annonaceae),doi_collectionSpecie,876.0
4465,10.1021/jf063451x,Iryanthera juruensis (Myristicaceae),doi_collectionSpecie,877.0
4466,10.1021/np030100t,Arrabidaea samydoides (Bignoniaceae),doi_collectionSpecie,878.0
4467,10.1590/S0103-50532002000100010,Raulinoa echinata (Rutaceae),doi_collectionSpecie,879.0
4468,10.1021/jf60217a066,Croton zehntneri (Euphorbiaceae),doi_collectionSpecie,880.0
4469,10.1590/S0103-50532002000100019,Dimorphandra mollis,doi_collectionSpecie,881.0
4470,10.1016/0031-9422(90)80024-B,Galipea bracteata (Rutaceae),doi_collectionSpecie,882.0
4471,10.1055/s-0028-1088323,Cedrela fissilis,doi_collectionSpecie,883.0
4472,10.1021/np900644x,Senna multijuga (Fabaceae),doi_collectionSpecie,884.0
4473,10.1055/s-0034-1368301,Nigrospora sphaerica,doi_collectionSpecie,885.0
4474,10.1021/np070312g,Senna spectabilis (Fabaceae),doi_collectionSpecie,886.0
4475,10.1080/14786410600907002,Swinglea glutinosa,doi_collectionSpecie,887.0
4476,10.1016/S0031-9422(98)00249-0,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,888.0
4477,10.1590/S0100-40422010001000006,Xylaria sp. (Xylariaceae),doi_collectionSpecie,889.0
4478,10.1021/np030530j,Piper crassinervium (Piperaceae),doi_collectionSpecie,890.0
4479,10.1021/np030530j,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie,891.0
4480,10.1021/np030530j,Piper hostmannianum (Piperaceae),doi_collectionSpecie,892.0
4481,10.1590/S0100-40422008000400018,Pterogyne nitens (Fabaceae),doi_collectionSpecie,893.0
4482,10.1590/S0100-40422005000400009,Tocoyena brasiliensis (Rubiaceae),doi_collectionSpecie,894.0
4483,10.1016/j.bse.2006.06.007,Colletotrichum gloeosporioides (Phyllachoraceae),doi_collectionSpecie,895.0
4484,10.1590/S0103-50532010000500016,Spiranthera odoratissima St. odoratissima (Rutaceae),doi_collectionSpecie,896.0
4485,10.1590/S0103-50532003000500012,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,897.0
4486,10.1016/j.phytochem.2005.04.043,Curvularia sp. (Pleosporaceae),doi_collectionSpecie,898.0
4487,10.1515/znc-2009-11-1212,Penicillium sp. (Trichocomaceae),doi_collectionSpecie,899.0
4488,10.1023/A:1025694720727,"Raulinoa echinata (Rutaceae), Swietenia macrophylla (Meliaceae)",doi_collectionSpecie,900.0
4489,10.1002/ptr.1249,Maytenus aquifolium (Celastraceae),doi_collectionSpecie,901.0
4490,10.1021/np9704617,Rudgea viburnioides (Rubiaceae),doi_collectionSpecie,902.0
4491,10.1021/np1007476,Chimarrhis turbinata (Rubiaceae),doi_collectionSpecie,903.0
4492,10.1021/np9004079,Casearia obliqua (Flacourtiaceae),doi_collectionSpecie,904.0
4493,10.1016/j.bmc.2010.12.056,Swinglea glutinosa,doi_collectionSpecie,905.0
4494,10.1590/S0100-40422009000600037,Trichilia elegans (Meliaceae),doi_collectionSpecie,906.0
4495,10.1080/14786410903335232,Alchornea glandulosa (Euphorbiaceae),doi_collectionSpecie,907.0
4496,10.1016/j.jpba.2012.08.028,Piper solmsianum,doi_collectionSpecie,908.0
4497,10.1590/S0100-40422008000400023,Swartzia langsdorfii (Fabaceae),doi_collectionSpecie,909.0
4498,10.1002/cbdv.200590016,Salacia campestris (Celastraceae),doi_collectionSpecie,910.0
4499,10.1248/bpb.31.538,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie,911.0
4500,10.1016/j.jphotobiol.2013.01.006,Balfourodendron riedelianum (Rutaceae),doi_collectionSpecie,912.0
4501,10.1590/S0103-50532005000800025,Raulinoa echinata (Rutaceae),doi_collectionSpecie,913.0
4502,10.1016/0031-9422(91)85077-D,Alibertia macrophylla (Rubiaceae),doi_collectionSpecie,914.0
4503,10.1021/np0303963,Cassia spectabilis (Fabaceae),doi_collectionSpecie,915.0
4504,10.1002/cbdv.200800342,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie,916.0
4505,10.1002/hlca.200890147,Alibertia edulis (Rubiaceae),doi_collectionSpecie,917.0
4506,10.1590/S0103-50532009000400008,Swinglea glutinosa,doi_collectionSpecie,918.0
4507,10.1107/S1600536803019913,Adiscanthus fusciflorus,doi_collectionSpecie,919.0
4508,10.1016/j.phytochem.2009.08.013,Khaya ivorensis,doi_collectionSpecie,920.0
4509,10.1590/S0100-40422008000400005,Conchocarpus heterophyllus (Rutaceae),doi_collectionSpecie,921.0
4510,10.2174/187152010794728620,Cedrela odorata (Meliaceae),doi_collectionSpecie,922.0
4511,10.2174/187152010794728620,Cabralea canjerana,doi_collectionSpecie,923.0
4512,10.1002/jobm.200800093,Phoma betae,doi_collectionSpecie,924.0
4513,10.1016/S0031-9422(01)00431-9,Piper arboreum (Piperaceae),doi_collectionSpecie,925.0
4514,10.1016/S0031-9422(01)00431-9,Piper tuberculatum (Piperaceae),doi_collectionSpecie,926.0
4515,10.1590/S0102-695X2012005000106,Fusarium oxysporum,doi_collectionSpecie,927.0
4516,10.1016/j.chroma.2009.02.066,Citrus sinensis (Rutaceae),doi_collectionSpecie,928.0
4517,10.1590/S0103-50532007000700017,Alibertia sessilis (Rubiaceae),doi_collectionSpecie,929.0
4518,10.5935/0103-5053.19960024,Tocoyena formosa (Rubiaceae),doi_collectionSpecie,930.0
4519,10.1590/S0102-695X2007000300003,Ouratea multiflora (Ochnaceae),doi_collectionSpecie,931.0
4520,10.1590/S0103-50532006000300017,Cedrela fissilis,doi_collectionSpecie,932.0
4521,10.5935/0100-4042.20140049,Vochysia thyrsoidea,doi_collectionSpecie,933.0
4522,10.1016/j.jchromb.2012.07.013,Zingiber officinale,doi_collectionSpecie,934.0
4523,10.1590/S0100-46702007000300002,Michelia champaca (Magnoliaceae),doi_collectionSpecie,935.0
4524,10.1023/B:JOEC.0000042400.14451.08,Eucalyptus maculata,doi_collectionSpecie,936.0
4525,10.3390/molecules15129205,Esenbeckia leiocarpa,doi_collectionSpecie,937.0
4526,10.1590/S0103-50532005000400031,Pilocarpus riedelianus,doi_collectionSpecie,938.0
4527,10.1016/S0031-9422(97)00598-0,Murraya paniculata,doi_collectionSpecie,939.0
4528,10.1590/S0102-695X2010000100002,Rapanea lancifolia (Myrsinaceae),doi_collectionSpecie,940.0
4529,10.1590/S0103-50532006000300017,Carapa guianensis,doi_collectionSpecie,941.0
4530,10.1002/jobm.200800093,Nigrospora sphaerica,doi_collectionSpecie,942.0
4531,10.1590/S0100-40422010000900005,Trichilia claussenii (Meliaceae),doi_collectionSpecie,943.0
4532,10.1515/znc-2011-5-607,Carapa guianensis,doi_collectionSpecie,944.0
4533,10.1002/ps.1278,Siphoneugena densiflora (Myrtaceae),doi_collectionSpecie,945.0
4534,10.1021/np030530j,Piper aduncum (Piperaceae),doi_collectionSpecie,946.0
4535,10.1590/S0100-40422012000700020,"Rapanea umbellata,Myrsine cuneifolia (Myrsinaceae)",doi_collectionSpecie,947.0
4536,10.1016/S0031-9422(97)00238-0,Tocoyena formosa (Rubiaceae),doi_collectionSpecie,948.0
4537,10.1016/j.chroma.2009.02.009,Hortia oreadica,doi_collectionSpecie,949.0
4538,10.1590/S0100-40422005000600011,Xylaria sp. (Xylariaceae),doi_collectionSpecie,950.0
4539,10.1016/S0031-9422(01)00079-6,Petiveria alliacea (Phytolaccaceae),doi_collectionSpecie,951.0
