,node,neighbor,type,Unnamed: 0
9630,10.1002/ps.1278,carlinoside,doi_name,
9631,10.1002/ps.1278,20-hydroxyecdysone; polypodine A,doi_name,
9632,10.1002/ps.1278,"Quercitrin, 3-O-α-rhamnosylquercetin",doi_name,
9633,10.1002/ps.1278,arjunolic acid,doi_name,
9634,10.1002/ps.1278,stachysterone,doi_name,
9635,10.1002/ps.1278,"2,4,6-trimethoxybenzoic acid",doi_name,
9636,10.1016/S0031-9422(00)00248-X,"2'-hydroxy-3,4,4'-trimethoxy-5',6'-(2'',2''-dimethylpyrano)-chalcone",doi_name,
9637,10.1016/j.jfca.2003.09.013,p-Coumaric acid,doi_name,
9638,10.1002/hlca.200890147,"3,4,5-trimethoxyphenyl 1-O-β-D-apiofuranosyl-(1→6)-O-β-D-glucopyranoside",doi_name,
9639,10.1002/hlca.200890147,6β-hydroxy-7-epigardoside methyl ester,doi_name,
9640,10.1002/hlca.200890147,3β-O-[α-L-rhamnopyranosyl-(1→2)-O-β-D-glucopyranosyl-(1→2)-O-β-D-glucopyranosyl]-28-O-β-D-glucopyranoside pomolate,doi_name,
9641,10.1016/j.bmc.2010.12.056,Citrusinine-I,doi_name,
9642,10.1016/j.bmc.2010.12.056,Glycocitrine-IV,doi_name,
9643,10.1016/j.bmc.2010.12.056,Pyranofoline,doi_name,
9644,10.1016/j.bmc.2010.12.056,5-hydroxynoracronycine; Atalaphyllidine,doi_name,
9645,10.1016/j.bmc.2010.12.056,"3,4-dihydro-3,5,8-trihydroxy-6-methoxy-2,2,7-trimethyl-2Hpyrano[ 2,3-a]acridin-12(7H)-one",doi_name,
9646,10.1016/j.bmc.2010.12.056,"1,3,5-trihydroxy-4-methoxy-10-methyl- 2,8-bis(3-methylbut-2-enyl)acridin-9(10H)-one",doi_name,
9647,10.1016/j.bmc.2010.12.056,Citrusinine-II,doi_name,
9648,10.1016/j.bmc.2010.12.056,"1,3,5-trihydroxy- 2,8-bis(3-methylbut-2-enyl)-10-methyl-9-acridone",doi_name,
9649,10.1016/j.bmc.2010.12.056,Glycocitrine-I,doi_name,
9650,10.1590/S0103-50532005000400031,7-hydroxy-3- (11-dimethylallyl)-8-methoxycoumarin,doi_name,
9651,10.1016/0031-9422(90)80024-B,2-n-Propylquinoline,doi_name,
9652,10.1016/0031-9422(90)80024-B,"2-(3',4'-methylenedioxyphenylethyl)-Quinoline",doi_name,
9653,10.1016/0031-9422(90)80024-B,2-(1'-pentenyl)-Quinoline,doi_name,
9654,10.1016/0031-9422(90)80024-B,2-n-Pentylquinoline,doi_name,
9655,10.1016/0031-9422(91)85077-D,2-Methyl-4-hydroxy-butyl caffeoate,doi_name,
9656,10.1016/j.chroma.2009.02.066,Xanthyletin,doi_name,
9657,10.1023/A:1025694720727,germacrene D,doi_name,
9658,10.1016/j.tiv.2008.01.003,"Pristimerin; 20α-3-hydroxy-2-oxo-24-nor-friedela-1-10,3,5,7-tetraen-carboxylic acid-29-methylester",doi_name,
9659,10.1107/S1600536803019913,Skimmianine,doi_name,
9660,10.5935/0103-5053.19960024,Apodanthoside,doi_name,
9661,10.5935/0103-5053.19960024,Galioside,doi_name,
9662,10.5935/0103-5053.19960024,Teucrein,doi_name,
9663,10.5935/0103-5053.19960024,Galioside aglicone,doi_name,
9664,10.1007/s10295-012-1165-2,Tagitinin C,doi_name,
9665,10.1007/s10295-012-1165-2,"1-methoxy-3-hydroxy-3,10b-4,5a-diepoxy-8b-isobutyroyloxygermacr-11(13)-en-6a,12-olide",doi_name,
9666,10.1590/S0103-50532005000800026,cyclo (L)-Pro-Gly,doi_name,
9667,10.1590/S0100-40422008000400018,Quercetin 3-O-sophoroside,doi_name,
9668,10.1590/S0100-40422008000400018,Sinapic acid,doi_name,
9669,10.1016/S0031-9422(00)00225-9,Di-hydrodehydrodiconiferyl alcohol,doi_name,
9670,10.1016/S0031-9422(00)00225-9,"5-(3'' -Hydroxypropyl)-7-methoxy-2-(3',4' -methyl-enedioxyphenyl)benzofuran",doi_name,
9671,10.1016/S0031-9422(00)00225-9,"5-[3''-(β-D-glucopyranosyloxy)propyl]-7-methoxy-2-(3',4'-methylenedioxyphenyl)benzofuran",doi_name,
9672,10.1016/S0031-9422(00)00225-9,"5-[3''-(β-D-glucopyranosyloxy)propyl]-7-methoxy-2-(3',4'-dimethoxyphenyl)benzofuran",doi_name,
9673,10.1590/S0102-695X2009000100002,"3',4',5',5,7-pentamethoxyflavone",doi_name,
9674,10.1590/S0103-50532003000500012,"Chlorogenic acid methyl ester, Methyl (1S,3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate",doi_name,
9675,10.1515/znc-2009-11-1212,5-hydroxymellein,doi_name,
9676,10.1515/znc-2009-11-1212,Cyclo-(L-Pro-L-Val),doi_name,
9677,10.1515/znc-2009-11-1212,4-Hydroxymellein,doi_name,
9678,10.1515/znc-2009-11-1212,Uracil,doi_name,
9679,10.1515/znc-2009-11-1212,8-methoxymellein,doi_name,
9680,10.1590/S0100-40422006000300016,(-)-Epigallocatechin-3-O-gallate,doi_name,
9681,10.1016/S0031-9422(01)00079-6,Dipropyl disulphide,doi_name,
9682,10.1016/S0031-9422(01)00079-6,Dibenzyl sulphide,doi_name,
9683,10.1016/S0031-9422(01)00079-6,Dibenzyl trisulphide,doi_name,
9684,10.1016/S0031-9422(01)00079-6,Dibenzyl tetrasulphide,doi_name,
9685,10.1016/S0031-9422(01)00079-6,Dibenzyl disulphide,doi_name,
9686,10.1016/S0031-9422(01)00079-6,Di(benzyltrithio) methane,doi_name,
9687,10.1093/mutage/gep034,"Caseargrewiin F; (1R*,3S*,5S*,6aR*,7S*,8R*,10R*,10aR*)-1,3-Bis(acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-10-hydroxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]furan-5-yl Butanoate",doi_name,
9688,10.1590/S0103-50532005000800018,4-Nerolidilcatechol,doi_name,
9689,10.1016/0031-9422(73)85048-4,"7-Hydroxy-4',6-dimethoxyisoflavone; Afrormosin; Afromosin",doi_name,
9690,10.1016/j.jphotobiol.2013.01.006,Kokusaginine,doi_name,
9691,10.1590/S0102-695X2008000200010,"Acteoside; [β-3,4-dihydroxyphenyl)-ethyl]-(3'-O-α-L-rhamnopyranosyl)-(4'-O-cafeoyl)-β-D-glycopyranoside, verbascoside",doi_name,
9692,10.1021/jf60217a066,"β-caryophyllene, trans-caryophyllene",doi_name,
9693,10.1590/S0100-40422008000400018,Sinapic acid,doi_name,
9694,10.1021/np060254j,(+)-Erythravine,doi_name,
9695,10.1021/np800106x,6α-malonyloxymanoyl oxide,doi_name,
9696,10.1590/S0103-50532003000300007,"3,5,6,7,3',4',5'-heptamethoxyflavonol",doi_name,
9697,10.1590/S0103-50532007000700017,"3,4,5-Trimethoxyphenyl-1-O-β-D-(5-O-syringoyl)-apiofuranosyl-(1→6)-β-D-glucopyranoside",doi_name,
9698,10.1016/j.jep.2007.09.020,Methacrylic acid,doi_name,
9699,10.1016/j.chroma.2009.02.066,Xanthyletin,doi_name,
9700,10.1590/S0103-50532005000400005,Burchellin,doi_name,
9701,10.1590/S0103-50532005000400031,7-hydroxy-3- (11-dimethylallyl)-8-methoxycoumarin,doi_name,
9702,10.1590/S0100-40422006000300016,(-)-Epigallocatechin-3-O-gallate,doi_name,
9703,10.1590/S0103-50532010000500016,limonexic acid,doi_name,
9704,10.1016/S0031-9422(97)00598-0,"8-hydroxy-3,5,7,3',4',5'-hexamethoxyflavonol",doi_name,
9705,10.5935/0103-5053.19930018,"3',4',5',5,7,8-hexamethoxyflavone",doi_name,
9706,10.1590/S0103-50532003000300007,"3',4',5',3,5,7,8-heptamethoxyflavone",doi_name,
9707,10.1590/S0102-695X2009000100002,"3',4',5',5,7-pentamethoxyflavone",doi_name,
9708,10.1590/S0103-50532005000400005,Piperol B,doi_name,
9709,10.3390/molecules190812031,Isopimpinellin,doi_name,
9710,10.1590/S0100-40422004000200005,Trans-3’-methylsulphonylallyl trans-cinnamate,doi_name,
9711,10.1055/s-2002-36346,Stearic acid 4-pentoyloxyphenethyl ester,doi_name,
9712,10.1590/S0102-695X2010000100002,taxifolin,doi_name,
9713,10.1590/S0100-40422002000300002,"2α,3α-Dihydroxy-urs-12-en-28-oic acid",doi_name,
9714,10.1016/j.jphotobiol.2013.01.006,Maculosidine,doi_name,
9715,10.1021/np060254j,(+)-α-Hydroxyerysotrine,doi_name,
9716,10.1016/j.chroma.2009.02.009,"5,7-dimethoxy-2,2-dimethyl-2H-1-benzopyran-6-propanoate",doi_name,
9717,10.1590/S0100-40422009000600037,11β-acetoxyobacunone,doi_name,
9718,10.1590/S0100-40422008000400018,Quercetin 3-O-sophoroside,doi_name,
9719,10.1515/znc-2011-5-607,β-photogedunin,doi_name,
9720,10.1107/S1600536803019913,Skimmianine,doi_name,
9721,10.1590/s0100-40422008000700015,Chaetoglobosin B,doi_name,
9722,10.1016/j.jfca.2003.09.013,p-Coumaric acid,doi_name,
9723,10.1590/S0103-50532005000800029,Phomopsilactone,doi_name,
9724,10.1016/j.phytochem.2006.06.004,"Rel. (+)-(7S,10S) 3,12-dihydroxycalamenene",doi_name,
9725,10.1021/jf063451x,Tithonine,doi_name,
9726,10.1515/znc-2002-5-602,amorphispironone,doi_name,
9727,10.1055/s-0028-1088323,Piscidinol A,doi_name,
9728,10.1016/S0031-9422(01)00431-9,"Methyl (E)-6,7,8-trimethoxycinnamate",doi_name,
9729,10.1016/j.jchromb.2012.07.013,[8]-gingerol,doi_name,
9730,10.1021/np060254j,(+)-α-Hydroxyerysotrine,doi_name,
9731,10.1055/s-0028-1088323,Pentaol,doi_name,
9732,10.1021/np070312g,(+)-3-O-feruloylcassine,doi_name,
9733,10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,6,7- trimethoxyflavone",doi_name,
9734,10.1590/S0103-50532005000800008,Kaempferol-3-O-α-L-rhamnopyranosyl-(1→6)-β-D-galactopyranoside,doi_name,
9735,10.1515/znc-2008-5-611,"3,7,4-O-trimethylkaempferol",doi_name,
9736,10.1055/s-0028-1088323,Oleanonic acid,doi_name,
9737,10.1080/14786410600907002,5-hydroxy-N-methylseverifoline,doi_name,
9738,10.1080/14786410802243271,"Isosakuranetin; 5,7-dihydroxy-4'-methoxyflavanone",doi_name,
9739,10.1002/ps.1278,shidasterone,doi_name,
9740,10.1002/cbdv.200800342,"Casearin X Dialdehyde; (2R*,4aS*,5S*,7R*,8R*,8aS*)-4,4a-Diformyl-1,2,4a,5,6,7,8,8a-octahydro-5-hydroxy-7,8-dimethyl-8-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphthalen-2-yl Butanoate",doi_name,
9741,10.1248/bpb.31.538,"Methyl-8-(ethanoyloxy)-2,2-dimethyl-2H-chromene-6-carboxylate",doi_name,
9742,10.1016/j.phytochem.2007.08.012,"Rel-(7R,8S,7'S,8'S)-4,5,4',5'-dimethylenedioxy-3,3'-dimethoxy-7,7'-epoxylignan",doi_name,
9743,10.1021/cc100076k,"2',5-dihydroxy-3-methoxy-8-dimethylallyl-6, 7-(2' ',2''-dimethylpyrano)-dihydroflavonol",doi_name,
9744,10.1016/j.phytochem.2004.03.039,Netzahualcoyondiol,doi_name,
9745,10.1002/ps.478,"astilbin; Rel-(2R, 3R)-dihydroquercetin-3-O-±-L-rhamnoside",doi_name,
9746,10.1002/ps.1278,schaftoside,doi_name,
9747,10.5935/0103-5053.19960024,11-O-trans-feruloylteucrein,doi_name,
9748,10.1055/s-0034-1368301,Aphidicolin,doi_name,
9749,10.1002/ps.1278,Quercetin,doi_name,
9750,10.1016/S0031-9422(99)00132-6,"3-(3',7 '-dimethyl-2',6 '-octadienyl)-4-methoxy-benzoic acid",doi_name,
9751,10.2174/187152010794728620,Acetonide of odoratol,doi_name,
9752,10.1021/np100840w,Casearupestrin B,doi_name,
9753,10.1021/np1007476,"Methyl (3R,4R,5R)-3-{[(2Z)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate",doi_name,
9754,10.1016/j.cbi.2010.08.008,"Casearin O; (1R*,3S*,5S*,6aR*,7R*,8R*,9S*,10S*,10aR*)-1,10-Bis(acetyloxy)-5-methoxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]-3,5,6,6a,7,8,9,10-octahydronaphtho[1,8a-c]furan-3,9-diyl Dibutanoate",doi_name,
9755,10.1590/S0103-50532002000100010,1-methyl-2-n-nonyl-4-quinolone,doi_name,
9756,10.1021/np1007476,"Methyl (3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate",doi_name,
9757,10.1021/np4006822,6-methoxyeugenin,doi_name,
9758,10.1021/np030100t,"2-(2'-O-trans-caffeoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone",doi_name,
9759,10.1002/hlca.200890147,Ixoside,doi_name,
9760,10.1021/np50086a012,"Cusculine; 1,2,3,5,6-pentamethoxy-9-acridone",doi_name,
9761,10.3390/molecules15129205,Leptomerine,doi_name,
9762,10.1590/S0102-695X2007000300003,Amentoflavone,doi_name,
9763,10.1021/np800106x,6α-malonyloxy-n-butyl ester manoyl oxide,doi_name,
9764,10.1055/s-0029-1185364,2-Episesalatin,doi_name,
9765,10.1021/np0103970,"21α,25-dimethylmelianodiol",doi_name,
9766,10.1021/np500453x,"1-(5,7-dihydroxy-2,2-dimethylchroman-6-yl)-3-(1,1,4a-trimethyl-2,3,4,4a,9a-hexahydro-1H-xanthen-7-yl)propan-1-one",doi_name,
9767,10.1248/bpb.31.538,"(2S)-2-methyl-8-(3""-methylbut-2""-enyl)-2-(4'-methylpent-3'-enyl)-2H-chromene-6-carboxylic acid",doi_name,
9768,10.1016/S0031-9422(01)00431-9,"Methyl 6,7,8-trimethoxydihydrocinnamate",doi_name,
9769,10.1016/S0031-9422(00)00226-0,"N-[3-(6'-methoxy-3',4'-methy-lenedioxyphenyl)-2(Z)-propenoyl]pyrrolidine",doi_name,
9770,10.1016/S0031-9422(00)00477-5,Epi-guaiacin,doi_name,
9771,10.1021/jf100233y,Methyl gallate,doi_name,
9772,10.1002/ps.1278,polypodine B,doi_name,
9773,10.1016/S0031-9422(01)00431-9,Fagaramide,doi_name,
9774,10.1021/jf063451x,(+)-Guaiacin,doi_name,
9775,10.1021/jf00030a035,"6-[ 8(Z),11(Z) -pentadecadienyl] salicylic acid",doi_name,
9776,10.1055/s-0028-1088323,"3,11-dioxoolean-12-en-28- onic acid",doi_name,
9777,10.1590/S0103-50532006000300017,"1,2-dihydro- 3β-hydroxy-7-deacetoxy-7-oxogedunin",doi_name,
9778,10.1002/ps.1278,5-hydroxymethyl- 2-furancarboxaldehyde; 5-hydroxymethyl-2-furfuraldehyde,doi_name,
9779,10.1016/S0031-9422(00)00226-0,"8,9-dihydropiplartine; N-(12,13,14-trimethoxydihydrocinnamoyl)-Δ3-pyridin-2-one",doi_name,
9780,10.1590/S0103-50532010000500016,limonexic acid,doi_name,
9781,10.1016/S0031-9422(01)00079-6,Benzylhydroxymethyl sulphide,doi_name,
9782,10.1002/ptr.1249,Ourateacatechin,doi_name,
9783,10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,5',6,7-tetramethoxyflavone",doi_name,
9784,10.1021/jf00030a035,"6-[8(Z),11(Z),14-pentadecatrienyl]salicylic acid",doi_name,
9785,10.1080/14786410412331271979,Homoegonol,doi_name,
9786,10.1016/j.phytochem.2006.09.005,Periconicin B,doi_name,
9787,10.1590/S0103-50532005000800029,2-hydroxyphenylacetic acid,doi_name,
9788,10.1021/jf00030a035,2-methyl-5-pentadecylresorcinol,doi_name,
9789,10.1021/jf100233y,Lauryl gallate,doi_name,
9790,10.1590/S0100-46702007000300002,N-acetylnonaine,doi_name,
9791,10.1016/j.phytochem.2008.01.006,Kaempferitrin,doi_name,
9792,10.1021/np049863m,Turbinatine,doi_name,
9793,10.1055/s-0028-1088323,Nilocetin,doi_name,
9794,10.1590/S0103-50532005000800008,Kaempferol-3-O-D-galactopyranoside,doi_name,
9795,10.1021/jf00030a035,2-methyl-5-[8(Z)-pentadecenyl]resorcinol,doi_name,
9796,10.1080/14786410600907002,atalaphyllinine,doi_name,
9797,10.1016/j.phytochem.2006.06.004,"3,12-Dihydroxycadalene",doi_name,
9798,10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,7-dimethoxyflavone",doi_name,
9799,10.1016/S0031-9422(00)00323-X,Mayoside C,doi_name,
9800,10.1080/14786410412331271979,(±)-Syringaresinol,doi_name,
9801,10.1021/np060254j,(+)-11α-Hydroxyerythravine,doi_name,
9802,10.1021/np500453x,"1-(5,7-dihydroxy-2,2-dimethylchroman- 6-yl)-3-[4-hydroxy-3-(3-methylbut-2-en-1-yl)- phenyl]propan-1-one",doi_name,
9803,10.1590/S0102-695X2007000300003,"Amentoflavone 7”,4”’-dimethyl ether",doi_name,
9804,10.1590/S0103-50532005000400005,Burchellin,doi_name,
9805,10.1021/jf063451x,"7,4'-Dihydroxyflavone",doi_name,
9806,10.1021/jf063451x,Farnisine,doi_name,
9807,10.1515/znc-2009-11-1212,Orcinol,doi_name,
9808,10.1021/np049863m,"3,4-dehydrostrictosidine acid",doi_name,
9809,10.1590/S0102-695X2010005000017,Nitensidine A,doi_name,
9810,10.1016/S0014-5793(02)02700-X,Chalepin,doi_name,
9811,10.1016/j.jpba.2012.08.028,(−)-Grandisin,doi_name,
9812,10.1515/znc-2002-5-602,scillascillin,doi_name,
9813,10.1016/j.biortech.2010.01.041,p-hydroxybenzoic acid-geranyl ester,doi_name,
9814,10.1021/np9004079,Rel-6β-hydroxyzuelanin-2β-benzoate,doi_name,
9815,10.1590/S0103-50532002000100010,2-n-nonyl-4-quinolone,doi_name,
9816,10.1155/2013/835081,urauchimycin A,doi_name,
9817,10.1002/ps.1278,Isoorientin,doi_name,
9818,10.1590/S0100-40422002000300002,"2α,3α-Dihydroxy-urs-12-en-28-oic acid",doi_name,
9819,10.1002/jobm.200800093,Dimethyl terephthalate,doi_name,
9820,10.1002/cbdv.200800342,"Casearin D; (1R*,3S*,5S*,6aR*,7R*,8R*,9S*,10S*,10aR*)-1-(Acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-5,10-dihydroxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]furan-3,9-diyl Dibutanoate",doi_name,
9821,10.1021/np9704617,Viburgenin,doi_name,
9822,10.1515/znc-2002-5-602,amorphispironone,doi_name,
9823,10.1590/S0102-695X2009000100002,"3',4',5',5,7-pentamethoxyflavone",doi_name,
9824,10.1155/2013/835081,urauchimycin B,doi_name,
9825,10.1016/S0031-9422(97)00238-0,Ferulic acid,doi_name,
9826,10.1021/np800612x,Nitensidine E,doi_name,
9827,10.5935/0103-5053.19930018,"3',4',5',5,7,8-hexamethoxyflavone",doi_name,
9828,10.1590/S0103-50532003000500012,"Chlorogenic acid methyl ester, Methyl (1S,3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate",doi_name,
9829,10.1590/S0102-695X2007000300003,"Amentoflavone 7”,4”’-dimethyl ether",doi_name,
9830,10.1002/ps.1278,20-hydroxyecdysone; polypodine A,doi_name,
9831,10.1002/ps.1278,ellagic acid 4-O-α-L-rhamnopyranoside; eschweilenol C,doi_name,
9832,10.1002/hlca.200890147,3β-O-[α-L-rhamnopyranosyl-(1→2)-O-β-D-glucopyranosyl-(1→2)-O-β-D-glucopyranosyl]-28-O-β-D-glucopyranoside pomolate,doi_name,
9833,10.1016/j.tiv.2008.01.003,"Pristimerin; 20α-3-hydroxy-2-oxo-24-nor-friedela-1-10,3,5,7-tetraen-carboxylic acid-29-methylester",doi_name,
9834,10.1016/j.cbi.2010.08.008,"Casearin X; (1R*,3S*,5S*,6aR*,7S*,8S*,10R*,10aR*)-1-(Acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-10-hydroxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]furan-3,5-diyl Dibutanoate",doi_name,
9835,10.1016/0031-9422(81)80027-1,Piperovatine,doi_name,
9836,10.1016/S0031-9422(03)00153-5,Diderroside,doi_name,
9837,10.1590/S0103-50532003000300007,"3',4',5',3,5,7,8-heptamethoxyflavone",doi_name,
9838,10.1590/S0103-50532005000300018,4-metoxi-6-[2-(metilamino)fenil]- 2H-piran-2-ona,doi_name,
9839,10.1055/s-0029-1185364,Clusifoliol,doi_name,
9840,10.1055/s-0029-1185364,Isoswertisin-2''α1-L-rhamnoside,doi_name,
9841,10.1590/S0100-40422006000300016,(-)-Epigallocatechin-3-O-gallate,doi_name,
9842,10.1016/S0031-9422(03)00153-5,7-Methoxydiderroside,doi_name,
9843,10.1016/j.micres.2004.06.003,fumiquinozoline F,doi_name,
9844,10.1002/jobm.200800093,"Pimara-7,15-dien-3β-ol",doi_name,
9845,10.1107/S1600536803019913,Skimmianine,doi_name,
9846,10.1021/np0303963,(-)-3-O-acetyl-spectaline,doi_name,
9847,10.1016/S0031-9422(97)00598-0,"8-hydroxy-3,5,7,3',4',5'-hexamethoxyflavonol",doi_name,
9848,10.1016/j.phytochem.2007.08.012,"Rel-(7R,8S,7'S,8'S)-4',5'-methylenedioxy-3,4,5,3'-tetramethoxy-7,7'-epoxylignan",doi_name,
9849,10.1055/s-0029-1185364,Sesartemin,doi_name,
9850,10.1016/0031-9422(90)80024-B,2-n-Pentylquinoline,doi_name,
9851,10.1590/S0102-695X2007000300003,Heveaflavone,doi_name,
9852,10.1002/ps.1278,stachysterone,doi_name,
9853,10.1016/S0031-9422(99)00132-6,"3-(3',7 '-dimethyl-2',6 '-octadienyl)-4-methoxy-benzoic acid",doi_name,
9854,10.5935/0100-4042.20140049,2-butyl-D-fructofuranoside,doi_name,
9855,10.1016/S0031-9422(97)00238-0,α-Gardiol,doi_name,
9856,10.3390/molecules15129205,Leptomerine,doi_name,
9857,10.1590/s0100-40422008000700015,Chaetoglobosin B,doi_name,
9858,10.1590/S0103-50532006000300017,"1,2-dihydro- 3β-hydroxy-7-deacetoxy-7-oxogedunin",doi_name,
9859,10.1016/0031-9422(73)85048-4,"7-Hydroxy-4',6-dimethoxyisoflavone; Afrormosin; Afromosin",doi_name,
9860,10.5935/0100-4042.20140049,3-Oxoursolic acid,doi_name,
9861,10.1016/j.cbi.2010.08.008,(-)-Hardwickiic acid,doi_name,
9862,10.1590/S0103-50532005000800029,2-hydroxyphenylacetic acid,doi_name,
9863,10.1002/hlca.200890147,"3,4,5-trimethoxyphenyl 1-O-β-D-apiofuranosyl-(1→6)-O-β-D-glucopyranoside",doi_name,
9864,10.1021/np9703656,"N-[7-(3',4'-methylenedioxyphenyl)-2(Z),4(Z)-heptadienoyl]pyrrolidine",doi_name,
9865,10.1016/j.phytochem.2006.06.004,"Rel. (+)-(7S,10S) 3,12-dihydroxycalamenene",doi_name,
9866,10.1016/j.cbi.2010.08.008,"Casearin L; (1R*,3S*,5S*,6aR*,7R*,8R*,9S*,10S*,10aR*)-1,10-Bis(acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-9-hydroxy-5-methoxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]-furan-3-yl Butanoate",doi_name,
9867,10.1002/ps.1278,"Quercitrin, 3-O-α-rhamnosylquercetin",doi_name,
9868,10.1590/S0103-50532005000800029,"Ethyl 2,4-dihydroxy-5,6-dimethylbenzoate",doi_name,
9869,10.1590/S0102-695X2012005000106,Anhydrofusarubin,doi_name,
9870,10.1016/S0031-9422(00)00225-9,Di-hydrodehydrodiconiferyl alcohol,doi_name,
9871,10.1016/j.phytochem.2006.06.004,"3,11,12-Trihydroxycadalene",doi_name,
9872,10.1590/S0102-695X2012005000106,Beauvericin,doi_name,
9873,10.1016/S0031-9422(00)00323-X,Mayoside C,doi_name,
9874,10.1016/0031-9422(90)80024-B,"2-(3',4'-methylenedioxyphenylethyl)-Quinoline",doi_name,
9875,10.1002/ps.1278,Quercetin,doi_name,
9876,10.1016/j.phytochem.2007.08.012,"Rel-(7R,8S,7'S,8'S)-9-hydroxy-4',5'-methylenedioxy-3,4,5,3'-tetramethoxy-7,7'-epoxylignan",doi_name,
9877,10.1515/znb-2005-0715,Syringaldehyde,doi_name,
9878,10.1002/ps.1278,carlinoside,doi_name,
9879,10.1107/S160053680302107X,"5,7-dimethoxy-2,2-dimethyl-2H-1-benzopyran-6-propanoic acid",doi_name,
9880,10.1007/s10295-012-1165-2,Tagitinin C,doi_name,
9881,10.1002/ps.1278,5-hydroxymethyl- 2-furancarboxaldehyde; 5-hydroxymethyl-2-furfuraldehyde,doi_name,
9882,10.1590/S0100-40422008000400023,3-O-β-D-(6’-methyl)-glucopyranosyl-28-O-β-D-glucopyranosyl-oleanate,doi_name,
9883,10.1590/S1519-566X2008000600013,24-methylenecycloartan-3b-ol,doi_name,
9884,10.1002/ps.1278,polypodine B,doi_name,
9885,10.1002/ps.1278,shidasterone,doi_name,
9886,10.1016/0031-9422(91)85077-D,2-Methyl-4-hydroxy-butyl caffeoate,doi_name,
9887,10.1590/S0103-50532003000300007,"3,5,6,7,3',4',5'-heptamethoxyflavonol",doi_name,
9888,10.1515/znc-2011-5-607,β-photogedunin,doi_name,
9889,10.1590/S0100-40422008000400023,Oleanolic acid 3-sophoroside,doi_name,
9890,10.1590/S0103-50532010000500016,limonexic acid,doi_name,
9891,10.1590/S0073-47212009000100009,Ricinine,doi_name,
9892,10.1002/jobm.200800093,8-hydroxy-6-methoxy-3-methylisocoumarin,doi_name,
9893,10.1590/S1519-566X2008000600013,"24-methylene-3,22-dihydroxycholesterol",doi_name,
9894,10.1002/ps.1278,schaftoside,doi_name,
9895,10.1002/ps.1278,arjunolic acid,doi_name,
9896,10.1016/j.jep.2007.09.020,Methacrylic acid,doi_name,
9897,10.1590/S0100-40422005000600011,Cytochalasin D,doi_name,
9898,10.1016/S0031-9422(97)00238-0,β-Gardiol,doi_name,
9899,10.1590/S0100-40422005000600011,2-Hexyl-3-methyl-butanodioic acid,doi_name,
9900,10.1016/j.phytochem.2006.06.004,"3,12-Dihydroxycadalene",doi_name,
9901,10.1590/S0103-50532005000800026,cyclo (L)-Pro-Gly,doi_name,
9902,10.1016/S0031-9422(03)00153-5,6'-Acetyl-β-D-glucopyranosyldiderroside,doi_name,
9903,10.1590/S0103-50532005000800029,Phomopsilactone,doi_name,
9904,10.1055/s-0034-1368301,Aphidicolin,doi_name,
9905,10.1002/ps.1278,"2,4,6-trimethoxybenzoic acid",doi_name,
9906,10.1093/mutage/gep034,"Caseargrewiin F; (1R*,3S*,5S*,6aR*,7S*,8R*,10R*,10aR*)-1,3-Bis(acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-10-hydroxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]furan-5-yl Butanoate",doi_name,
9907,10.1016/S0014-5793(02)02700-X,Chalepin,doi_name,
9908,10.1590/S0102-695X2010000100002,taxifolin,doi_name,
9909,10.1590/S0100-40422009000600037,11β-acetoxyobacunone,doi_name,
9910,10.1016/j.phytochem.2006.06.004,"Rel-(+)-(7S,9R,10S)-3,9,12-trihydroxycalamenene",doi_name,
9911,10.1590/S0103-50532005000800018,4-Nerolidilcatechol,doi_name,
