,node,neighbor,type,Unnamed: 0
9179,10.1016/j.jfca.2003.09.013,Inhibition of Glycosidase,doi_bioActivity,1839.0
9180,10.2174/187152010794728620,Cell growth inhbition,doi_bioActivity,1840.0
9181,10.1021/np900644x,Inhibition of Acetylcholinesterase,doi_bioActivity,1841.0
9182,10.1016/S0031-9422(03)00153-5,Antitrypanosomal,doi_bioActivity,1842.0
9183,10.1023/A:1025694720727,Antitrypanosomal,doi_bioActivity,1843.0
9184,10.1590/S0100-40421998000600005,Antifungal,doi_bioActivity,1844.0
9185,10.1093/mutage/gep034,Genotoxic,doi_bioActivity,1845.0
9186,10.1016/S0014-5793(02)02700-X,Antitrypanosomal,doi_bioActivity,1846.0
9187,10.1021/jf100233y,Antioxidant,doi_bioActivity,1847.0
9188,10.1016/j.tiv.2008.01.003,Anticancer,doi_bioActivity,1848.0
9189,10.1080/14786410600907002,Anticancer,doi_bioActivity,1849.0
9190,10.1016/j.phytochem.2008.01.006,Inhibition of Glycosidase,doi_bioActivity,1850.0
9191,10.1021/np500453x,Antimalarial,doi_bioActivity,1851.0
9192,10.1590/S0100-40422005000400009,Antifungal,doi_bioActivity,1852.0
9193,10.1515/znc-2002-5-602,Insecticidal,doi_bioActivity,1853.0
9194,10.1016/S0031-9422(01)00431-9,Antifungal,doi_bioActivity,1854.0
9195,10.1590/S0103-50532010000500016,Insecticidal,doi_bioActivity,1855.0
9196,10.1016/j.jphotobiol.2013.01.006,Inhibition of uncoupled electron transport,doi_bioActivity,1856.0
9197,10.1515/znc-2002-5-602,Anticancer,doi_bioActivity,1857.0
9198,10.1590/S0100-40422002000300002,Cytotoxic,doi_bioActivity,1858.0
9199,10.1016/S0031-9422(97)00238-0,Antioxidant,doi_bioActivity,1859.0
9200,10.1016/j.phytochem.2005.04.043,Antifungal,doi_bioActivity,1860.0
9201,10.1021/cc100076k,Antitrypanosomal,doi_bioActivity,1861.0
9202,10.3390/molecules190812031,Antileishmanial,doi_bioActivity,1862.0
9203,10.1021/np1007476,Antioxidant,doi_bioActivity,1863.0
9204,10.1590/S0103-50532005000400005,Antioxidant,doi_bioActivity,1864.0
9205,10.1590/S0100-40422012000700020,Inhibition of Acetylcholinesterase,doi_bioActivity,1865.0
9206,10.1007/s10295-012-1165-2,Cytotoxic,doi_bioActivity,1866.0
9207,10.1590/S0102-695X2010005000017,Antifungal,doi_bioActivity,1867.0
9208,10.1016/j.biortech.2010.01.041,Inhibition of Protease,doi_bioActivity,1868.0
9209,10.1080/14786419.2011.647020,Antiallergenic,doi_bioActivity,1869.0
9210,10.1016/0031-9422(91)85077-D,Antifungal,doi_bioActivity,1870.0
9211,10.1021/cc100076k,Inhibition of Cathepsin V,doi_bioActivity,1871.0
9212,10.1590/S0103-50532005000300018,Inhibition of Acetylcholinesterase,doi_bioActivity,1872.0
9213,10.1016/S0031-9422(00)00323-X,Antifungal,doi_bioActivity,1873.0
9214,10.1590/S0103-50532006000300017,Insecticidal,doi_bioActivity,1874.0
9215,10.1021/np049863m,Antioxidant,doi_bioActivity,1875.0
9216,10.1515/znc-2011-5-607,Insecticidal,doi_bioActivity,1876.0
9217,10.1021/np500453x,Antichagasic,doi_bioActivity,1877.0
9218,10.1590/S0103-50532005000800025,Antifungal,doi_bioActivity,1878.0
9219,10.1016/j.jfca.2003.09.013,Inhibition of Glycosidase,doi_bioActivity,1879.0
9220,10.2174/187152010794728620,Cell growth inhbition,doi_bioActivity,1880.0
9221,10.1021/np900644x,Inhibition of Acetylcholinesterase,doi_bioActivity,1881.0
9222,10.1016/S0031-9422(03)00153-5,Antitrypanosomal,doi_bioActivity,1882.0
9223,10.1023/A:1025694720727,Antitrypanosomal,doi_bioActivity,1883.0
9224,10.1590/S0100-40421998000600005,Antifungal,doi_bioActivity,1884.0
9225,10.1093/mutage/gep034,Genotoxic,doi_bioActivity,1885.0
9226,10.3390/molecules15129205,Inhibition of Acetylcholinesterase,doi_bioActivity,1886.0
9227,10.1016/j.phytochem.2008.01.006,Inhibition of Myeloperoxodase,doi_bioActivity,1887.0
9228,10.1016/j.phytochem.2008.01.006,Antifungal,doi_bioActivity,1888.0
9229,10.1016/j.phytochem.2008.01.006,Antioxidant,doi_bioActivity,1889.0
9230,10.1021/np50086a012,Cytotoxic,doi_bioActivity,1890.0
9231,10.1021/np50086a012,Molluscicidal,doi_bioActivity,1891.0
9232,10.1002/ps.1278,Insecticidal,doi_bioActivity,1892.0
9233,10.1016/S0031-9422(01)00079-6,Cytotoxic,doi_bioActivity,1893.0
9234,10.1016/S0031-9422(01)00079-6,Antifungal,doi_bioActivity,1894.0
9235,10.4067/S0717-97072009000300004,Inhibition of Glycosidase,doi_bioActivity,1895.0
9236,10.1590/S0103-50532005000800018,Antioxidant,doi_bioActivity,1896.0
9237,10.1016/j.jphotobiol.2013.01.006,Inhibition of basal electron transport,doi_bioActivity,1897.0
9238,10.1016/j.jphotobiol.2013.01.006,Inhibition of ATP synthesis,doi_bioActivity,1898.0
9239,10.1016/j.jphotobiol.2013.01.006,Inhibition of phosphorylating electron transport,doi_bioActivity,1899.0
9240,10.1248/cpb.56.407,Antinociceptive,doi_bioActivity,1900.0
9241,10.1248/cpb.56.407,Anti-inflamatory,doi_bioActivity,1901.0
9242,10.1021/np060254j,Anxiolytic,doi_bioActivity,1902.0
9243,10.1021/np030100t,Antioxidant,doi_bioActivity,1903.0
9244,10.1590/S0102-695X2010005000017,Antiangiogenic,doi_bioActivity,1904.0
9245,10.1590/S0102-695X2010005000017,Inhibition of Glycosidase,doi_bioActivity,1905.0
9246,10.1590/S0102-695X2010005000017,Cytotoxic,doi_bioActivity,1906.0
9247,10.1002/cbdv.200800342,Cytotoxic,doi_bioActivity,1907.0
9248,10.1590/S0103-50532005000800026,Inhibition of Acetylcholinesterase,doi_bioActivity,1908.0
9249,10.1590/S0103-50532003000500012,Antioxidant,doi_bioActivity,1909.0
9250,10.1515/znc-2008-5-611,Antileishmanial,doi_bioActivity,1910.0
9251,10.1515/znc-2008-5-611,Antitrypanosomal,doi_bioActivity,1911.0
9252,10.1021/np800612x,Antifungal,doi_bioActivity,1912.0
9253,10.1021/np800612x,Antiangiogenic,doi_bioActivity,1913.0
9254,10.1021/np800612x,Cytotoxic,doi_bioActivity,1914.0
9255,10.1021/np800612x,Inhibition of Glycosidase,doi_bioActivity,1915.0
9256,10.1021/np100840w,Cytotoxic,doi_bioActivity,1916.0
9257,10.1515/znc-2009-11-1212,Inhibition of Acetylcholinesterase,doi_bioActivity,1917.0
9258,10.1515/znc-2009-11-1212,Antifungal,doi_bioActivity,1918.0
9259,10.1590/S0102-695X2010000100002,Antitrypanosomal,doi_bioActivity,1919.0
9260,10.1055/s-2002-36346,Antibacterial,doi_bioActivity,1920.0
9261,10.1021/jf063451x,Antioxidant,doi_bioActivity,1921.0
9262,10.1021/jf063451x,Anti-inflamatory,doi_bioActivity,1922.0
9263,10.1021/jf00030a035,Cytotoxic,doi_bioActivity,1923.0
9264,10.1021/jf00030a035,Anticancer,doi_bioActivity,1924.0
9265,10.1016/j.jpba.2012.08.028,Antitrypanosomal,doi_bioActivity,1925.0
9266,10.1590/S0100-40422008000400005,Antitrypanosomal,doi_bioActivity,1926.0
9267,10.1016/j.cbi.2010.08.008,Cytotoxic,doi_bioActivity,1927.0
9268,10.1016/j.cbi.2010.08.008,Anticancer,doi_bioActivity,1928.0
9269,10.1590/S1519-566X2008000600013,Insecticidal,doi_bioActivity,1929.0
9270,10.1248/cpb.56.723,Antioxidant,doi_bioActivity,1930.0
9271,10.1248/cpb.56.723,Inhibition of Glycosidase,doi_bioActivity,1931.0
9272,10.1248/cpb.56.723,Inhibition of Myeloperoxodase,doi_bioActivity,1932.0
9273,10.1590/S0100-40422010000900005,Insecticidal,doi_bioActivity,1933.0
9274,10.1590/S0100-40422009000600037,Insecticidal,doi_bioActivity,1934.0
9275,10.1080/14786410802243271,Antitrypanosomal,doi_bioActivity,1935.0
9276,10.1002/cbdv.200590016,Antioxidant,doi_bioActivity,1936.0
9277,10.1016/j.chroma.2009.02.009,Antitrypanosomal,doi_bioActivity,1937.0
9278,10.1016/j.chroma.2009.02.009,Antimalarial,doi_bioActivity,1938.0
9279,10.1016/j.biortech.2010.01.041,Antiviral,doi_bioActivity,1939.0
9280,10.1016/S0031-9422(00)00226-0,Antifungal,doi_bioActivity,1940.0
9281,10.1590/S0102-695X2007000300003,Antioxidant,doi_bioActivity,1941.0
9282,10.1016/j.phytol.2010.11.003,Antifungal,doi_bioActivity,1942.0
9283,10.1016/j.phytol.2010.11.003,Inhibition of Acetylcholinesterase,doi_bioActivity,1943.0
9284,10.1016/j.tiv.2008.01.003,Cytotoxic,doi_bioActivity,1944.0
9285,10.1093/mutage/gep034,Mutagenic,doi_bioActivity,1945.0
9286,10.1093/mutage/gep034,Cytotoxic,doi_bioActivity,1946.0
9287,10.1590/S0103-50532009000400008,Antitrypanosomal,doi_bioActivity,1947.0
9288,10.1590/S0103-50532009000400008,Antimalarial,doi_bioActivity,1948.0
9289,10.1590/S0103-50532009000400008,Antileishmanial,doi_bioActivity,1949.0
9290,10.1590/S0100-40422005000600011,Antifungal,doi_bioActivity,1950.0
9291,10.1021/np4006822,Cytotoxic,doi_bioActivity,1951.0
9292,10.1021/np4006822,Inhibition of Acetylcholinesterase,doi_bioActivity,1952.0
9293,10.1021/np4006822,Antileishmanial,doi_bioActivity,1953.0
9294,10.1590/S0102-695X2009000100002,Antitrypanosomal,doi_bioActivity,1954.0
9295,10.1590/S0102-695X2012005000106,Cytotoxic,doi_bioActivity,1955.0
9296,10.1590/S0102-695X2012005000106,Antileishmanial,doi_bioActivity,1956.0
9297,10.1590/S0100-40422010001000006,Antifungal,doi_bioActivity,1957.0
9298,10.1590/S0100-40422010001000006,Cytotoxic,doi_bioActivity,1958.0
9299,10.1021/np070312g,Antioxidant,doi_bioActivity,1959.0
9300,10.1021/np070312g,Anti-inflamatory,doi_bioActivity,1960.0
9301,10.1021/np9704617,Antifungal,doi_bioActivity,1961.0
9302,10.1590/S0100-40422008000400018,Inhibition of Myeloperoxodase,doi_bioActivity,1962.0
9303,10.1590/S0100-40422008000400018,Antifungal,doi_bioActivity,1963.0
9304,10.1590/S0100-40422008000400018,Inhibition of Glycosidase,doi_bioActivity,1964.0
9305,10.1590/S0100-40422008000400018,Antioxidant,doi_bioActivity,1965.0
9306,10.1016/j.phytochem.2004.03.039,Antioxidant,doi_bioActivity,1966.0
9307,10.1515/znc-2002-5-602,Cytotoxic,doi_bioActivity,1967.0
9308,10.1016/S0031-9422(00)00225-9,Antifungal,doi_bioActivity,1968.0
9309,10.1016/S0031-9422(00)00225-9,Antibacterial,doi_bioActivity,1969.0
9310,10.1016/j.phytochem.2005.06.019,Antioxidant,doi_bioActivity,1970.0
9311,10.1515/znb-2005-0715,Antifungal,doi_bioActivity,1971.0
9312,10.1016/j.phytochem.2006.09.005,Cytotoxic,doi_bioActivity,1972.0
9313,10.1016/j.phytochem.2006.09.005,Antifungal,doi_bioActivity,1973.0
9314,10.1016/0031-9422(81)80027-1,Anesthetic,doi_bioActivity,1974.0
9315,10.1016/j.phytochem.2009.08.013,Antifungal,doi_bioActivity,1975.0
9316,10.1016/j.chroma.2009.02.066,Antifungal,doi_bioActivity,1976.0
9317,10.1023/B:JOEC.0000042400.14451.08,Insecticidal,doi_bioActivity,1977.0
9318,10.1590/S0100-40422008000400023,Antifungal,doi_bioActivity,1978.0
9319,10.1055/s-0029-1185364,Antitrypanosomal,doi_bioActivity,1979.0
9320,10.1080/14786410903335232,Anticancer,doi_bioActivity,1980.0
9321,10.1016/j.bse.2006.06.007,Antifungal,doi_bioActivity,1981.0
9322,10.1016/j.phytochem.2009.08.013,Antifungal,doi_bioActivity,1982.0
9323,10.1590/S0102-695X2008000200010,Antibacterial,doi_bioActivity,1983.0
9324,10.1055/s-0029-1185364,Antitrypanosomal,doi_bioActivity,1984.0
9325,10.1016/0031-9422(73)85048-4,Antitrypanosomal,doi_bioActivity,1985.0
9326,10.1590/S0102-695X2009000100002,Antitrypanosomal,doi_bioActivity,1986.0
9327,10.1016/j.jpba.2012.08.028,Antitrypanosomal,doi_bioActivity,1987.0
9328,10.1021/np500453x,Inhibition of Cathepsin B,doi_bioActivity,1988.0
9329,10.1590/s0100-40422008000700015,Cytotoxic,doi_bioActivity,1989.0
9330,10.1021/jf100233y,Antioxidant,doi_bioActivity,1990.0
9331,10.1021/np100840w,Cytotoxic,doi_bioActivity,1991.0
9332,10.1021/np9004079,Cytotoxic,doi_bioActivity,1992.0
9333,10.1016/j.phytochem.2006.09.005,Cytotoxic,doi_bioActivity,1993.0
9334,10.1080/14786419.2011.647020,Antiallergenic,doi_bioActivity,1994.0
9335,10.1590/S0102-695X2012005000106,Antileishmanial,doi_bioActivity,1995.0
9336,10.5935/0103-5053.19930018,Antitrypanosomal,doi_bioActivity,1996.0
9337,10.1021/jf063451x,Antioxidant,doi_bioActivity,1997.0
9338,10.1016/S0031-9422(00)00225-9,Antifungal,doi_bioActivity,1998.0
9339,10.1021/np50086a012,Molluscicidal,doi_bioActivity,1999.0
9340,10.1515/znb-2005-0715,Antifungal,doi_bioActivity,2000.0
9341,10.1590/S0103-50532010000500016,Insecticidal,doi_bioActivity,2001.0
9342,10.1016/j.chroma.2009.02.009,Antitrypanosomal,doi_bioActivity,2002.0
9343,10.1023/B:JOEC.0000042400.14451.08,Insecticidal,doi_bioActivity,2003.0
9344,10.1002/jobm.200800093,Cytotoxic,doi_bioActivity,2004.0
9345,10.1021/np049863m,Antioxidant,doi_bioActivity,2005.0
9346,10.1007/s10295-012-1165-2,Cytotoxic,doi_bioActivity,2006.0
9347,10.1016/j.phytol.2010.11.003,Antifungal,doi_bioActivity,2007.0
9348,10.1016/j.tiv.2008.01.003,Anticancer,doi_bioActivity,2008.0
9349,10.1590/S0103-50532009000400008,Antileishmanial,doi_bioActivity,2009.0
9350,10.1021/np1007476,Antioxidant,doi_bioActivity,2010.0
9351,10.1021/np070312g,Antioxidant,doi_bioActivity,2011.0
9352,10.1590/S0103-50532009000400008,Antimalarial,doi_bioActivity,2012.0
9353,10.1002/hlca.200890147,Antifungal,doi_bioActivity,2013.0
9354,10.1515/znc-2002-5-602,Insecticidal,doi_bioActivity,2014.0
9355,10.1590/S0103-50532002000100010,Antitrypanosomal,doi_bioActivity,2015.0
9356,10.1021/jf60217a066,Insect antennae response,doi_bioActivity,2016.0
9357,10.1016/S0031-9422(98)00069-7,Inhibition of Glycosidase,doi_bioActivity,2017.0
9358,10.1590/S0100-40422012000700020,Inhibition of Acetylcholinesterase,doi_bioActivity,2018.0
9359,10.1021/np9703656,Antifungal,doi_bioActivity,2019.0
9360,10.1016/j.biortech.2010.01.041,Antiviral,doi_bioActivity,2020.0
9361,10.1515/znc-2008-5-611,Antitrypanosomal,doi_bioActivity,2021.0
9362,10.1016/j.phytochem.2005.06.019,Antioxidant,doi_bioActivity,2022.0
9363,10.1590/S0103-50532007000700017,Antioxidant,doi_bioActivity,2023.0
9364,10.1002/ps.478,Insecticidal,doi_bioActivity,2024.0
9365,10.1590/S0100-40422008000400023,Antifungal,doi_bioActivity,2025.0
9366,10.1248/cpb.56.407,Anti-inflamatory,doi_bioActivity,2026.0
9367,10.1590/S0073-47212009000100009,Insecticidal,doi_bioActivity,2027.0
9368,10.1590/S0103-50532009000100029,Antitrypanosomal,doi_bioActivity,2028.0
9369,10.1016/j.phytochem.2005.04.043,Antifungal,doi_bioActivity,2029.0
9370,10.1021/np500453x,Antimalarial,doi_bioActivity,2030.0
9371,10.1080/14786410802243271,Antitrypanosomal,doi_bioActivity,2031.0
9372,10.1016/j.jep.2007.09.020,Antileishmanial,doi_bioActivity,2032.0
9373,10.2174/187152010794728620,Cell growth inhbition,doi_bioActivity,2033.0
9374,10.1016/0031-9422(81)80027-1,Anesthetic,doi_bioActivity,2034.0
9375,10.1590/S0102-695X2012005000106,Cytotoxic,doi_bioActivity,2035.0
9376,10.1021/np500453x,Anticancer,doi_bioActivity,2036.0
9377,10.1021/np500453x,Inhibition of Cathepsin L,doi_bioActivity,2037.0
9378,10.1021/np0103970,Antitrypanosomal,doi_bioActivity,2038.0
9379,10.1016/S0031-9422(98)00249-0,Cytotoxic,doi_bioActivity,2039.0
9380,10.1021/np1007476,Inhibition of Acetylcholinesterase,doi_bioActivity,2040.0
9381,10.1107/S1600536803019913,Antileishmanial,doi_bioActivity,2041.0
9382,10.1016/j.jfca.2003.09.013,Inhibition of Glycosidase,doi_bioActivity,2042.0
9383,10.1016/S0031-9422(00)00477-5,Antioxidant,doi_bioActivity,2043.0
9384,10.1016/0040-4020(95)00254-6,Cytotoxic,doi_bioActivity,2044.0
9385,10.1590/S0103-50532005000800029,Cytotoxic,doi_bioActivity,2045.0
9386,10.1021/jf00030a035,Anticancer,doi_bioActivity,2046.0
9387,10.1515/znc-2002-5-602,Anticancer,doi_bioActivity,2047.0
9388,10.1590/S0103-50532005000400031,Insecticidal,doi_bioActivity,2048.0
9389,10.1016/S0031-9422(97)00238-0,Antifungal,doi_bioActivity,2049.0
9390,10.1021/np0303963,Cytotoxic,doi_bioActivity,2050.0
9391,10.5935/0103-5053.19960024,Antifungal,doi_bioActivity,2051.0
9392,10.1002/ps.1278,Insecticidal,doi_bioActivity,2052.0
9393,10.4067/S0717-97072009000300004,Inhibition of Glycosidase,doi_bioActivity,2053.0
9394,10.1080/14786410903335232,Anticancer,doi_bioActivity,2054.0
9395,10.1016/j.micres.2004.06.003,Antibacterial,doi_bioActivity,2055.0
9396,10.1590/S0100-40421998000600005,Antifungal,doi_bioActivity,2056.0
9397,10.1590/S0103-50532003000500012,Antioxidant,doi_bioActivity,2057.0
9398,10.1515/znc-2002-5-602,Cytotoxic,doi_bioActivity,2058.0
9399,10.1002/cbdv.200800342,Cytotoxic,doi_bioActivity,2059.0
9400,10.1590/S0103-50532009000400008,Antitrypanosomal,doi_bioActivity,2060.0
9401,10.1590/S0100-40422006000300016,Antioxidant,doi_bioActivity,2061.0
9402,10.1021/np060254j,Anxiolytic,doi_bioActivity,2062.0
9403,10.1016/S0031-9422(97)00238-0,Antioxidant,doi_bioActivity,2063.0
9404,10.1016/S0031-9422(00)00225-9,Antibacterial,doi_bioActivity,2064.0
9405,10.1590/S0100-40422002000300002,Cytotoxic,doi_bioActivity,2065.0
9406,10.1590/S0103-50532002000100010,Antifungal,doi_bioActivity,2066.0
9407,10.1021/jf00030a035,Cytotoxic,doi_bioActivity,2067.0
9408,10.1590/S0103-50532002000100019,Insecticidal,doi_bioActivity,2068.0
9409,10.1590/S0103-50532005000800029,Antifungal,doi_bioActivity,2069.0
9410,10.1590/S0103-50532005000800025,Inhibition of Acetylcholinesterase,doi_bioActivity,2070.0
9411,10.1016/S0031-9422(03)00153-5,Antitrypanosomal,doi_bioActivity,2071.0
9412,10.1055/s-2002-36346,Antibacterial,doi_bioActivity,2072.0
9413,10.1107/S160053680302107X,Antileishmanial,doi_bioActivity,2073.0
9414,10.1248/cpb.56.723,Inhibition of Glycosidase,doi_bioActivity,2074.0
9415,10.1016/S0031-9422(01)00431-9,Antifungal,doi_bioActivity,2075.0
9416,10.1590/S0102-695X2007000300003,Antioxidant,doi_bioActivity,2076.0
9417,10.1155/2013/835081,Antifungal,doi_bioActivity,2077.0
9418,10.1016/j.biortech.2010.01.041,Inhibition of Protease,doi_bioActivity,2078.0
9419,10.1021/np9704617,Antifungal,doi_bioActivity,2079.0
9420,10.1590/S1519-566X2008000600013,Insecticidal,doi_bioActivity,2080.0
9421,10.1021/jf063451x,Anti-inflamatory,doi_bioActivity,2081.0
9422,10.1590/S0103-50532007000700017,Antifungal,doi_bioActivity,2082.0
9423,10.1016/j.phytochem.2006.09.005,Antifungal,doi_bioActivity,2083.0
9424,10.1248/bpb.31.538,Antitrypanosomal,doi_bioActivity,2084.0
9425,10.1590/S0103-50532005000800025,Antifungal,doi_bioActivity,2085.0
9426,10.1016/j.chroma.2009.02.066,Antifungal,doi_bioActivity,2086.0
9427,10.1016/S0031-9422(97)00598-0,Antitrypanosomal,doi_bioActivity,2087.0
9428,10.1248/cpb.56.723,Inhibition of Myeloperoxodase,doi_bioActivity,2088.0
9429,10.1016/j.phytochem.2006.06.004,Cytotoxic,doi_bioActivity,2089.0
9430,10.1093/mutage/gep034,Mutagenic,doi_bioActivity,2090.0
9431,10.1016/0031-9422(91)85077-D,Antifungal,doi_bioActivity,2091.0
9432,10.1021/jf100233y,Antioxidant,doi_bioActivity,2092.0
9433,10.1021/np900644x,Inhibition of Acetylcholinesterase,doi_bioActivity,2093.0
9434,10.1002/ps.1278,Insecticidal,doi_bioActivity,2094.0
9435,10.1016/j.biortech.2010.01.041,Antiviral,doi_bioActivity,2095.0
9436,10.1016/j.cbi.2010.08.008,Cytotoxic,doi_bioActivity,2096.0
9437,10.1016/j.bse.2006.06.007,Antifungal,doi_bioActivity,2097.0
9438,10.1016/S0031-9422(97)00238-0,Antioxidant,doi_bioActivity,2098.0
9439,10.1016/S0031-9422(99)00132-6,Cytotoxic,doi_bioActivity,2099.0
9440,10.1016/j.tiv.2008.01.003,Anticancer,doi_bioActivity,2100.0
9441,10.1002/cbdv.200800342,Cytotoxic,doi_bioActivity,2101.0
9442,10.1016/j.phytochem.2007.08.012,Antitrypanosomal,doi_bioActivity,2102.0
9443,10.1016/S0031-9422(98)00249-0,Cytotoxic,doi_bioActivity,2103.0
9444,10.1080/14786419.2011.647020,Antiallergenic,doi_bioActivity,2104.0
9445,10.1016/j.micres.2004.06.003,Antibacterial,doi_bioActivity,2105.0
9446,10.1021/np500453x,Anticancer,doi_bioActivity,2106.0
9447,10.1016/j.jphotobiol.2013.01.006,Inhibition of basal electron transport,doi_bioActivity,2107.0
9448,10.1016/S0014-5793(02)02700-X,Antitrypanosomal,doi_bioActivity,2108.0
9449,10.1016/S0031-9422(00)00225-9,Antibacterial,doi_bioActivity,2109.0
9450,10.1016/j.tiv.2008.01.003,Cytotoxic,doi_bioActivity,2110.0
9451,10.1590/S0102-695X2010005000017,Antiangiogenic,doi_bioActivity,2111.0
9452,10.1002/cbdv.200590016,Antioxidant,doi_bioActivity,2112.0
9453,10.1021/np800612x,Antiangiogenic,doi_bioActivity,2113.0
9454,10.1016/j.jpba.2012.08.028,Antitrypanosomal,doi_bioActivity,2114.0
9455,10.3390/molecules190812031,Insecticidal,doi_bioActivity,2115.0
9456,10.1248/cpb.56.407,Anti-inflamatory,doi_bioActivity,2116.0
9457,10.1021/jf00030a035,Cytotoxic,doi_bioActivity,2117.0
9458,10.1016/j.jphotobiol.2013.01.006,Inhibition of ATP synthesis,doi_bioActivity,2118.0
9459,10.1590/S0100-40422008000400005,Antitrypanosomal,doi_bioActivity,2119.0
9460,10.1016/j.phytochem.2004.03.039,Antioxidant,doi_bioActivity,2120.0
9461,10.1021/np1007476,Inhibition of Acetylcholinesterase,doi_bioActivity,2121.0
9462,10.1515/znc-2009-11-1212,Inhibition of Acetylcholinesterase,doi_bioActivity,2122.0
9463,10.1590/S0100-40422008000400018,Antioxidant,doi_bioActivity,2123.0
9464,10.1016/S0031-9422(00)00477-5,Antioxidant,doi_bioActivity,2124.0
9465,10.1021/cc100076k,Antitrypanosomal,doi_bioActivity,2125.0
9466,10.1002/ptr.1249,Antioxidant,doi_bioActivity,2126.0
9467,10.1021/jf063451x,Antioxidant,doi_bioActivity,2127.0
9468,10.1016/j.bmc.2010.12.056,Inhibition of Cathepsin V,doi_bioActivity,2128.0
9469,10.1016/S0031-9422(99)00132-6,Anticancer,doi_bioActivity,2129.0
9470,10.1016/S0031-9422(99)00132-6,Antifungal,doi_bioActivity,2130.0
9471,10.1021/np4006822,Cytotoxic,doi_bioActivity,2131.0
9472,10.1021/np4006822,Antileishmanial,doi_bioActivity,2132.0
9473,10.1021/np4006822,Inhibition of Acetylcholinesterase,doi_bioActivity,2133.0
9474,10.1021/np030100t,Antioxidant,doi_bioActivity,2134.0
9475,10.1093/mutage/gep034,Cytotoxic,doi_bioActivity,2135.0
9476,10.1093/mutage/gep034,Genotoxic,doi_bioActivity,2136.0
9477,10.1590/S0103-50532005000800025,Inhibition of Acetylcholinesterase,doi_bioActivity,2137.0
9478,10.1590/S0103-50532005000800025,Antifungal,doi_bioActivity,2138.0
9479,10.1590/S0100-40422012000700020,Inhibition of Acetylcholinesterase,doi_bioActivity,2139.0
9480,10.1055/s-0034-1368301,Anticancer,doi_bioActivity,2140.0
9481,10.1590/S0103-50532002000100010,Antitrypanosomal,doi_bioActivity,2141.0
9482,10.1590/S0103-50532002000100010,Antifungal,doi_bioActivity,2142.0
9483,10.1016/0031-9422(73)85048-4,Antitrypanosomal,doi_bioActivity,2143.0
9484,10.1590/S0103-50532009000400008,Antitrypanosomal,doi_bioActivity,2144.0
9485,10.1590/S0103-50532009000400008,Antimalarial,doi_bioActivity,2145.0
9486,10.1590/S0103-50532009000400008,Antileishmanial,doi_bioActivity,2146.0
9487,10.1021/np9704617,Antifungal,doi_bioActivity,2147.0
9488,10.1021/np070312g,Anti-inflamatory,doi_bioActivity,2148.0
9489,10.1021/np070312g,Antioxidant,doi_bioActivity,2149.0
9490,10.1080/14786410903335232,Anticancer,doi_bioActivity,2150.0
9491,10.1590/S0103-50532006000300017,Insecticidal,doi_bioActivity,2151.0
9492,10.1590/S0100-40422010001000006,Cytotoxic,doi_bioActivity,2152.0
9493,10.1590/S0100-40422010001000006,Antifungal,doi_bioActivity,2153.0
9494,10.5935/0103-5053.19930018,Antitrypanosomal,doi_bioActivity,2154.0
9495,10.1016/S0031-9422(03)00153-5,Antitrypanosomal,doi_bioActivity,2155.0
9496,10.1515/znc-2009-11-1212,Antifungal,doi_bioActivity,2156.0
9497,10.1590/S1519-566X2008000600013,Insecticidal,doi_bioActivity,2157.0
9498,10.1021/np500453x,Inhibition of Cathepsin L,doi_bioActivity,2158.0
9499,10.1021/np500453x,Antimalarial,doi_bioActivity,2159.0
9500,10.1021/np500453x,Antichagasic,doi_bioActivity,2160.0
9501,10.1021/np500453x,Inhibition of Cathepsin B,doi_bioActivity,2161.0
9502,10.1590/S0100-40422009000600037,Insecticidal,doi_bioActivity,2162.0
9503,10.3390/molecules190812031,Antileishmanial,doi_bioActivity,2163.0
9504,10.1590/S0102-695X2012005000106,Antileishmanial,doi_bioActivity,2164.0
9505,10.1590/S0102-695X2012005000106,Cytotoxic,doi_bioActivity,2165.0
9506,10.1016/j.phytochem.2009.08.013,Antifungal,doi_bioActivity,2166.0
9507,10.1002/ps.478,Insecticidal,doi_bioActivity,2167.0
9508,10.1016/j.phytochem.2006.06.004,Antifungal,doi_bioActivity,2168.0
9509,10.1016/S0031-9422(00)00225-9,Antifungal,doi_bioActivity,2169.0
9510,10.1590/S0102-695X2009000100002,Antitrypanosomal,doi_bioActivity,2170.0
9511,10.1590/S0103-50532005000300018,Inhibition of Acetylcholinesterase,doi_bioActivity,2171.0
9512,10.1016/S0031-9422(01)00079-6,Antifungal,doi_bioActivity,2172.0
9513,10.1016/S0031-9422(01)00079-6,Cytotoxic,doi_bioActivity,2173.0
9514,10.1515/znc-2011-5-607,Insecticidal,doi_bioActivity,2174.0
9515,10.1590/S0100-40422005000400009,Antifungal,doi_bioActivity,2175.0
9516,10.1248/cpb.56.723,Antioxidant,doi_bioActivity,2176.0
9517,10.1248/cpb.56.723,Inhibition of Glycosidase,doi_bioActivity,2177.0
9518,10.1248/cpb.56.723,Inhibition of Myeloperoxodase,doi_bioActivity,2178.0
9519,10.1016/j.phytol.2010.11.003,Inhibition of Acetylcholinesterase,doi_bioActivity,2179.0
9520,10.1016/j.phytol.2010.11.003,Antifungal,doi_bioActivity,2180.0
